month,month_end,symbols,names,sector,mapped_cik,mapping_method,status,resolved,provenance_complete,ratio,financial_period_end,filed,accession,form
2009-03,2009-03-31,ESRX,Express Scripts,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,XOM,Exxon Mobil Corp.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FDO,Family Dollar Stores,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FAST,Fastenal,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FDX,FedEx Corporation,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FIS,Fidelity National Information Services,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FISV,FIserv Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FLIR,FLIR Systems,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FLS,Flowserve Corporation,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FLR,Fluor Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,F,Ford Motor,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FRX,Forest Laboratories,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FO,Fortune Brands Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FCX,Freeport-McMoran Cp & Gld,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,FTR,Frontier Communications,Telecommunications Services,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GME,GameStop Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GCI,Gannett Co.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GPS,Gap (The),Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GD,General Dynamics,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GE,General Electric,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GIS,General Mills,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GM,General Motors,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GPC,Genuine Parts,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GENZ,Genzyme Corp.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GILD,Gilead Sciences,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GR,Goodrich Corporation,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GT,Goodyear Tire & Rubber,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GOOG,Google Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,GWW,Grainger (W.W.) Inc.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HAL,Halliburton Co.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HOG,Harley-Davidson,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HAR,Harman Int'l Industries,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HRS,Harris Corporation,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HAS,Hasbro Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HNZ,Heinz (H.J.),Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HPC,Hercules Inc.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HES,Hess Corporation,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HPQ,Hewlett-Packard,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HD,Home Depot,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HON,Honeywell Int'l Inc.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HSP,Hospira Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,HUM,Humana Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,ITW,Illinois Tool Works,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,RX,IMS Health Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,IR,Ingersoll-Rand Co. Ltd.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,INTC,Intel Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,IBM,International Bus. Machines,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,IFF,International Flav/Frag,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,IGT,International Game Technology,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,IP,International Paper,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,IPG,Interpublic Group,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,INTU,Intuit Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,ISRG,Intuitive Surgical Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,IRM,Iron Mountain Incorporated,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,ITT,ITT Corporation,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JBL,Jabil Circuit,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JEC,Jacobs Engineering Group,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JDSU,JDS Uniphase Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JNJ,Johnson & Johnson,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JCI,Johnson Controls,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JNY,Jones Apparel Group,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JNPR,Juniper Networks,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,KBH,KB Home,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,K,Kellogg Co.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,KMB,Kimberly-Clark,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,KG,King Pharmaceuticals,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,KLAC,KLA-Tencor Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,KSS,Kohl's Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,KFT,Kraft Foods Inc-A,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,KR,Kroger Co.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LLL,L-3 Communications Holdings,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LH,Laboratory Corp. of America Holding,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LEG,Leggett & Platt,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LEN,Lennar Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LXK,Lexmark Int'l Inc,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LIFE,Life Technologies,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LLY,Lilly (Eli) & Co.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LTD,Limited Brands Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LLTC,Linear Technology Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LMT,Lockheed Martin Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LO,Lorillard Inc.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LOW,Lowe's Cos.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,LSI,LSI Corporation,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,M,Macy's Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MTW,Manitowoc Co.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MRO,Marathon Oil Corp.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MAR,Marriott Int'l.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MAS,Masco Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MEE,Massey Energy Company,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MA,Mastercard Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MAT,Mattel Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MFE,McAfee,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MKC,McCormick & Co.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MCD,McDonald's Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MHP,McGraw-Hill,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MCK,McKesson Corp.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MWV,MeadWestvaco Corporation,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MHS,Medco Health Solutions Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MDT,Medtronic Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,WFR,MEMC Electronic Materials,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MRK,Merck & Co.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MDP,Meredith Corp.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MCHP,Microchip Technology,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MU,Micron Technology,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MSFT,Microsoft Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MIL,Millipore Corp.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MOLX,Molex Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,TAP,Molson Coors Brewing Company,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MON,Monsanto Co.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MWW,Monster Worldwide,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MOT,Motorola Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MUR,Murphy Oil,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,MYL,Mylan Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NBR,Nabors Industries Ltd.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NOV,National Oilwell Varco Inc.,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NSM,National Semiconductor,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NTAP,NetApp,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NYT,New York Times Cl. A,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NWL,Newell Rubbermaid Co.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NEM,Newmont Mining Corp. (Hldg. Co.),Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NWSA,News Corporation,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NKE,NIKE Inc.,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NE,Noble Corporation,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NBL,Noble Energy Inc,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JWN,Nordstrom,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NSC,Norfolk Southern Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NOC,Northrop Grumman Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NOVL,Novell Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NVLS,Novellus Systems,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NUE,Nucor Corp.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,NVDA,Nvidia Corporation,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,OXY,Occidental Petroleum,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,ODP,Office Depot,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,OMC,Omnicom Group,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,ORCL,Oracle Corp.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,OI,Owens-Illinois Inc.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PCAR,PACCAR Inc.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PTV,Pactiv Corp.,Materials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PLL,Pall Corp.,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PH,Parker-Hannifin,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PDCO,Patterson Cos. Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PAYX,Paychex Inc.,Information Technology,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,BTU,Peabody Energy,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,JCP,Penney (J.C.),Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PBG,Pepsi Bottling Group,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PEP,PepsiCo Inc.,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PKI,PerkinElmer,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PFE,Pfizer Inc.,Health Care,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PM,Philip Morris International,Consumer Staples,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PXD,Pioneer Natural Resources,Energy,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2009-03,2009-03-31,PBI,Pitney-Bowes,Industrials,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
